date,symbol,open,high,low,close,ltp,volume,amount,per_change,MACD,MACD_signal,RSI_14
2025-04-02,GHL,281.0,284.0,278.0,282.34,280.9,229441.0,64573247.7,1.31,6.95,11.15,46.32
2025-04-01,GHL,286.0,291.0,276.0,278.7,278.5,381889.0,106962032.0,-2.77,7.71,12.2,43.22
2025-03-30,GHL,290.0,295.0,284.0,286.64,286.0,450126.0,130777954.2,-0.48,8.95,13.32,44.27
2025-03-27,GHL,279.9,289.8,275.2,288.03,285.0,478530.0,135997503.1,4.05,9.58,14.41,43.62
2025-03-26,GHL,266.0,279.8,266.0,276.81,278.0,295985.0,81347954.4,2.89,10.1,15.62,43.36
2025-03-25,GHL,276.0,280.0,268.0,269.04,268.1,400610.0,109116628.8,-4.41,11.77,17.0,38.0
2025-03-24,GHL,280.0,287.9,275.0,281.45,281.0,368044.0,103921921.4,-0.43,14.52,18.31,48.23
2025-03-23,GHL,299.0,299.0,281.0,282.66,281.0,454371.0,129675956.3,-3.92,16.55,19.25,52.19
2025-03-20,GHL,297.0,299.0,290.0,294.2,293.0,445853.0,130652863.2,-1.28,18.78,19.93,64.21
2025-03-19,GHL,305.0,305.0,295.0,298.0,527.5640174486648,435625.0,130466577.3,-2.3,20.18,20.21,65.64
2025-03-18,GHL,291.8,311.0,289.2,305.0,527.5640174486648,768543.0,227212708.7,2.45,21.29,20.22,71.47
2025-03-17,GHL,306.0,309.9,297.7,297.7,527.5640174486648,553804.0,168345082.2,-4.58,21.67,19.95,73.54
2025-03-16,GHL,303.8,318.0,300.0,312.0,527.5640174486648,1193937.0,369464989.4,0.65,22.6,19.52,86.1
2025-03-12,GHL,285.0,318.0,284.7,310.0,527.5640174486648,1309670.0,391969107.1,6.71,21.99,18.76,86.02
2025-03-11,GHL,288.0,302.0,281.0,290.5,527.5640174486648,598046.0,171187002.1,-1.09,21.1,17.95,82.7
2025-03-10,GHL,299.0,304.9,275.0,293.7,527.5640174486648,1163855.0,334738343.8,-1.77,21.64,17.16,82.08
2025-03-09,GHL,308.0,308.9,294.1,299.0,527.5640174486648,882641.0,265426334.5,-0.99,21.69,16.04,88.8
2025-03-06,GHL,285.5,305.0,285.5,302.0,527.5640174486648,1060007.0,315790348.8,3.67,20.9,14.63,91.67
2025-03-05,GHL,295.0,305.8,289.2,291.3,527.5640174486648,923950.0,274314131.1,-0.92,19.28,13.06,90.78
2025-03-04,GHL,289.0,303.0,286.1,294.0,527.5640174486648,1317842.0,391071720.8,3.16,18.03,11.5,93.69
2025-03-03,GHL,281.0,289.0,273.2,285.0,527.5640174486648,960141.0,271720964.4,2.52,15.89,9.87,93.0
2025-03-02,GHL,268.2,282.0,257.8,278.0,527.5640174486648,873576.0,235206697.9,5.7,13.84,8.37,87.63
2025-02-27,GHL,269.6,269.6,257.0,263.0,527.5640174486648,508434.0,133437476.4,-0.53,11.74,7.0,84.94
2025-02-25,GHL,262.8,267.0,255.0,264.4,527.5640174486648,756317.0,198011322.0,1.69,10.41,5.81,87.11
2025-02-24,GHL,249.3,265.0,245.0,260.0,527.5640174486648,1506161.0,389768586.3,6.34,8.43,4.66,84.2
2025-02-23,GHL,230.0,245.0,224.0,244.5,527.5640174486648,824084.0,197050475.0,5.84,6.22,3.72,72.84
2025-02-20,GHL,234.0,234.0,225.0,231.0,527.5640174486648,263968.0,60914390.9,0.61,4.89,3.1,69.53
2025-02-18,GHL,234.0,234.0,228.2,229.6,527.5640174486648,256204.0,59227277.1,-0.17,4.49,2.65,72.34
2025-02-17,GHL,235.0,238.5,228.0,230.0,527.5640174486648,279771.0,64781568.6,-1.67,4.06,2.19,73.27
2025-02-16,GHL,224.4,239.0,221.0,233.9,527.5640174486648,702783.0,161861292.7,6.32,3.41,1.72,79.25
2025-02-13,GHL,222.0,222.1,218.8,220.0,527.5640174486648,180606.0,39770687.6,0.92,2.14,1.3,64.71
2025-02-12,GHL,219.8,223.0,215.0,218.0,527.5640174486648,189224.0,41655113.6,0.46,1.9,1.09,68.42
2025-02-11,GHL,215.0,219.0,213.4,217.0,527.5640174486648,124144.0,26885614.8,0.93,1.77,0.89,65.27
2025-02-10,GHL,213.1,223.0,213.1,215.0,527.5640174486648,84643.0,18193066.9,0.0,1.68,0.67,61.33
2025-02-09,GHL,215.0,224.7,215.0,215.0,527.5640174486648,121672.0,26554076.3,-1.83,1.74,0.42,62.82
2025-02-06,GHL,213.7,225.9,213.7,219.0,527.5640174486648,143119.0,31450712.9,0.46,1.8,0.08,67.12
2025-02-05,GHL,220.9,223.0,216.0,218.0,527.5640174486648,176293.0,38800301.5,0.65,1.44,-0.35,68.42
2025-02-04,GHL,218.0,222.3,215.1,216.6,527.5640174486648,100940.0,21965024.7,-0.64,1.06,-0.79,67.74
2025-02-03,GHL,226.2,226.2,217.0,218.0,527.5640174486648,182181.0,40235057.2,-1.71,0.7,-1.25,58.47
2025-02-02,GHL,215.9,225.9,215.9,221.8,527.5640174486648,282178.0,62576027.0,3.79,0.08,-1.74,60.43
2025-01-28,GHL,207.8,216.1,206.2,213.7,527.5640174486648,193967.0,41001500.8,2.84,-1.08,-2.2,49.57
2025-01-27,GHL,205.2,212.0,205.2,207.8,527.5640174486648,140960.0,29492782.3,0.29,-1.74,-2.48,39.16
2025-01-26,GHL,211.5,211.5,206.1,207.2,527.5640174486648,74028.0,15385092.4,-0.1,-1.94,-2.66,54.81
2025-01-23,GHL,212.0,214.0,207.0,207.4,527.5640174486648,46925.0,9846665.0,-1.24,-2.12,-2.84,57.84
2025-01-22,GHL,202.0,212.8,201.5,210.0,527.5640174486648,158277.0,33097459.9,2.94,-2.33,-3.02,62.18
2025-01-21,GHL,205.0,207.8,202.8,204.0,527.5640174486648,47791.0,9791781.6,-0.63,-2.83,-3.19,57.31
2025-01-20,GHL,210.6,210.6,204.9,205.3,527.5640174486648,76588.0,15879324.5,-0.58,-2.81,-3.29,51.72
2025-01-19,GHL,203.2,207.4,203.2,206.5,527.5640174486648,52116.0,10742297.0,0.73,-2.89,-3.4,49.87
2025-01-16,GHL,207.0,207.0,203.5,205.0,527.5640174486648,59605.0,12199929.3,-0.73,-3.06,-3.53,45.71
2025-01-15,GHL,201.8,207.9,201.8,206.5,527.5640174486648,60097.0,12348948.5,1.23,-3.09,-3.65,48.32
2025-01-13,GHL,203.0,209.0,200.0,204.0,527.5640174486648,190060.0,38527395.4,0.29,-3.23,-3.79,50.0
2025-01-12,GHL,209.1,211.0,200.0,203.4,527.5640174486648,151792.0,30759696.0,-3.46,-3.1,-3.94,45.97
2025-01-09,GHL,216.0,216.0,210.3,210.7,527.5640174486648,48109.0,10171692.5,-1.13,-2.84,-4.14,49.11
2025-01-08,GHL,214.0,216.8,212.0,213.1,527.5640174486648,38977.0,8293880.0,-0.42,-3.21,-4.47,50.13
2025-01-07,GHL,214.0,218.0,212.1,214.0,527.5640174486648,83593.0,17992870.1,0.0,-3.87,-4.79,50.0
2025-01-06,GHL,205.0,216.2,205.0,214.0,527.5640174486648,125060.0,26382013.6,5.16,-4.76,-5.02,45.12
2025-01-05,GHL,203.0,204.0,202.0,203.5,527.5640174486648,46043.0,9361825.7,1.24,-5.82,-5.08,24.52
2025-01-02,GHL,200.0,204.6,200.0,201.0,527.5640174486648,37939.0,7662419.3,0.2,-6.02,-4.9,24.52
2025-01-01,GHL,201.0,203.9,199.3,200.6,527.5640174486648,32014.0,6457910.1,0.8,-5.93,-4.62,23.35
2024-12-31,GHL,204.0,204.0,197.0,199.0,527.5640174486648,106637.0,21258691.9,-2.45,-5.69,-4.29,19.83
2024-12-29,GHL,203.2,207.2,203.2,204.0,527.5640174486648,44707.0,9156509.4,-1.26,-5.14,-3.94,19.83
2024-12-26,GHL,208.0,209.0,205.0,206.6,527.5640174486648,43522.0,9013142.2,-0.86,-4.87,-3.64,18.4
2024-12-24,GHL,209.5,212.4,208.0,208.4,527.5640174486648,69023.0,14476861.7,0.29,-4.72,-3.33,23.2
2024-12-23,GHL,203.0,208.2,202.0,207.8,527.5640174486648,64849.0,13331825.4,1.86,-4.64,-2.99,33.64
2024-12-22,GHL,206.0,207.9,203.0,204.0,527.5640174486648,73623.0,15095785.6,-1.35,-4.42,-2.57,27.27
2024-12-19,GHL,210.1,213.0,206.0,206.8,527.5640174486648,73425.0,15290867.4,-2.18,-3.68,-2.11,28.27
2024-12-18,GHL,215.0,215.0,210.7,211.4,527.5640174486648,49695.0,10526719.8,-0.75,-2.97,-1.72,28.65
2024-12-17,GHL,212.3,215.2,212.0,213.0,527.5640174486648,34191.0,7302799.9,-0.47,-2.49,-1.41,34.46
2024-12-16,GHL,220.0,220.0,212.0,214.0,527.5640174486648,109886.0,23586786.4,-1.92,-2.0,-1.14,43.62
2024-12-12,GHL,222.1,224.3,218.0,218.2,527.5640174486648,59197.0,13025735.3,-1.71,-1.45,-0.92,50.25
2024-12-11,GHL,220.0,222.8,218.0,222.0,527.5640174486648,52719.0,11643136.8,1.14,-1.15,-0.79,50.12
2024-12-10,GHL,220.0,223.0,218.0,219.5,527.5640174486648,70096.0,15392465.7,-0.23,-1.14,-0.7,43.2
2024-12-09,GHL,215.6,224.2,215.6,220.0,527.5640174486648,67218.0,14787238.6,0.0,-0.86,-0.59,45.22
2024-12-08,GHL,229.5,229.5,219.0,220.0,527.5640174486648,117261.0,25952528.9,-2.22,-0.54,-0.52,39.46
2024-12-05,GHL,234.8,234.8,224.0,225.0,527.5640174486648,118793.0,26972615.2,-2.3,-0.12,-0.51,44.83
2024-12-04,GHL,233.0,237.5,227.0,230.3,527.5640174486648,273971.0,63891527.5,0.79,-0.09,-0.61,52.9
2024-12-03,GHL,226.4,230.0,223.0,228.5,527.5640174486648,347112.0,78995383.7,2.93,-0.59,-0.74,46.94
2024-12-02,GHL,224.5,227.4,221.3,222.0,527.5640174486648,122496.0,27533499.9,0.0,-1.05,-0.78,33.96
2024-12-01,GHL,219.1,223.9,218.0,222.0,527.5640174486648,109984.0,24256653.9,-0.63,-0.94,-0.71,31.44
2024-11-28,GHL,230.0,230.0,223.3,223.4,527.5640174486648,108308.0,24397341.9,-1.8,-0.8,-0.65,49.81
2024-11-27,GHL,228.4,230.0,224.0,227.5,527.5640174486648,105281.0,23950882.1,1.11,-0.75,-0.61,56.39
2024-11-26,GHL,223.8,228.2,220.0,225.0,527.5640174486648,112809.0,25143732.2,2.51,-1.09,-0.58,51.98
2024-11-25,GHL,213.8,224.0,213.8,219.5,527.5640174486648,61276.0,13477685.7,0.69,-1.25,-0.45,43.95
2024-11-24,GHL,226.3,226.3,217.7,218.0,527.5640174486648,108803.0,23971707.9,-1.76,-0.88,-0.25,45.57
2024-11-21,GHL,229.6,229.6,221.5,221.9,527.5640174486648,130105.0,29254597.6,-1.42,-0.24,-0.1,53.03
2024-11-20,GHL,220.0,227.0,220.0,225.1,527.5640174486648,94418.0,21199575.9,0.49,0.18,-0.06,58.67
2024-11-19,GHL,226.5,233.0,223.0,224.0,527.5640174486648,174237.0,39480562.6,-2.65,0.39,-0.12,55.37
2024-11-17,GHL,234.0,237.6,229.6,230.1,527.5640174486648,154854.0,36213566.3,0.26,0.76,-0.25,62.47
2024-11-14,GHL,231.0,233.8,228.0,229.5,527.5640174486648,176583.0,40709184.0,0.66,0.61,-0.51,65.12
2024-11-13,GHL,226.4,235.5,226.0,228.0,527.5640174486648,111406.0,25488626.2,-1.3,0.46,-0.78,56.0
2024-11-12,GHL,238.6,238.6,229.2,231.0,527.5640174486648,140982.0,32924233.6,-1.28,0.42,-1.09,53.85
2024-11-11,GHL,241.0,244.0,230.0,234.0,527.5640174486648,242450.0,57665002.8,-1.27,0.05,-1.47,53.85
2025-08-21,GLH,264.0,270.0,264.0,266.2,266.0,67957.0,18103528.2,-0.94,-2.27,-0.97,34.26
2025-08-20,GLH,266.0,274.9,266.0,268.72,269.6,19162.0,5157119.5,-0.82,-1.99,-0.64,31.73
2025-08-19,GLH,273.8,273.8,269.0,270.93,271.9,38929.0,10545142.0,0.11,-1.87,-0.3,27.76
2025-08-18,GLH,269.0,271.9,265.0,270.63,270.9,61636.0,16606186.7,0.87,-1.9,0.09,31.06
2025-08-17,GLH,268.0,271.4,266.0,268.29,268.8,41582.0,11181116.8,0.83,-1.89,0.59,30.55
2025-08-14,GLH,270.0,270.0,265.2,266.09,267.0,32633.0,8691119.7,-0.05,-1.61,1.21,23.85
2025-08-13,GLH,269.8,270.6,266.0,266.22,267.0,35078.0,9398187.2,-0.05,-1.01,1.92,29.86
2025-08-12,GLH,268.5,270.0,265.0,266.35,266.1,59586.0,15887600.6,-0.97,-0.23,2.65,34.38
2025-08-11,GLH,276.0,279.5,268.0,268.97,269.0,81595.0,22222716.4,-2.66,0.74,3.37,39.2
2025-08-07,GLH,272.0,278.0,272.0,276.32,276.0,66109.0,18196086.8,1.68,1.72,4.02,45.88
2025-08-06,GLH,270.0,275.0,270.0,271.76,273.8,46357.0,12650361.7,-1.11,2.18,4.6,42.32
2025-08-05,GLH,280.0,282.0,273.0,274.8,274.8,87392.0,24228907.9,-1.33,3.21,5.2,51.43
2025-08-04,GLH,271.0,281.0,271.0,278.49,278.0,99889.0,27489782.4,2.3,4.16,5.7,56.73
2025-08-03,GLH,282.0,282.0,271.1,272.24,272.0,166481.0,45857067.6,-2.97,4.94,6.09,54.64
2025-07-31,GLH,286.0,290.0,279.0,280.58,279.0,150696.0,42697337.2,-2.15,6.5,6.38,62.58
2025-07-30,GLH,301.9,301.9,286.2,286.75,286.2,148968.0,43310703.6,-3.13,7.55,6.35,69.4
2025-07-29,GLH,297.0,302.0,294.1,296.01,295.9,204054.0,60838653.2,1.02,8.15,6.04,80.99
2025-07-28,GLH,295.0,295.0,285.6,293.01,293.9,145272.0,42033711.1,0.66,7.86,5.52,80.53
2025-07-27,GLH,301.0,306.3,290.0,291.1,292.0,372587.0,110714549.7,-3.15,7.68,4.93,79.87
2025-07-24,GLH,300.0,302.0,295.0,300.57,301.9,280814.0,84103196.0,1.9,7.53,4.24,95.49
2025-07-23,GLH,285.0,301.9,285.0,294.97,295.0,329167.0,97062628.1,1.67,6.26,3.42,85.15
2025-07-22,GLH,286.0,293.4,285.0,290.13,290.0,178884.0,51883536.9,1.52,5.12,2.71,76.6
2025-07-21,GLH,283.0,290.0,281.0,285.78,286.0,201550.0,57383595.8,1.2,4.08,2.11,65.57
2025-07-20,GLH,285.0,304.9,277.0,282.4,281.0,372268.0,107652026.7,-0.0,3.15,1.62,66.95
2025-07-17,GLH,267.2,287.6,267.2,282.41,283.0,167739.0,47374009.8,3.59,2.25,1.24,56.95
2025-07-16,GLH,263.0,274.0,263.0,272.62,273.0,140550.0,38065635.1,1.67,1.07,0.99,45.7
2025-07-15,GLH,263.1,269.0,261.0,268.14,268.2,89259.0,23746656.0,1.02,0.55,0.97,44.13
2025-07-14,GLH,262.0,268.9,262.0,265.43,265.8,49682.0,13203981.7,0.6,0.32,1.07,52.5
2025-07-13,GLH,268.2,271.9,263.0,263.84,264.8,87534.0,23262122.0,0.33,0.31,1.26,53.73
2025-07-10,GLH,265.0,268.7,261.1,262.98,263.0,60908.0,16057316.0,-0.19,0.46,1.49,49.92
2025-07-09,GLH,264.3,268.0,262.5,263.48,263.4,43629.0,11569894.8,0.67,0.72,1.75,41.41
2025-07-08,GLH,257.1,263.9,257.1,261.72,262.0,36741.0,9608082.0,0.09,0.99,2.01,45.16
2025-07-07,GLH,265.4,266.0,259.0,261.48,263.7,101224.0,26502440.4,-0.52,1.51,2.27,48.59
2025-07-06,GLH,270.0,270.0,262.0,262.84,263.0,100888.0,26785218.7,-1.52,2.17,2.45,46.18
2025-07-03,GLH,264.5,273.0,264.5,266.9,266.0,110983.0,29806695.0,-1.1,2.84,2.53,51.61
2025-07-02,GLH,279.4,279.4,267.5,269.88,269.9,122353.0,33273960.0,-1.5,3.25,2.45,54.33
2025-07-01,GLH,263.7,275.0,263.7,274.0,272.5,66244.0,17944506.1,1.84,3.41,2.25,62.26
2025-06-30,GLH,276.0,280.0,267.5,269.04,269.9,100991.0,27499837.9,-2.51,3.15,1.96,58.47
2025-06-29,GLH,275.0,279.0,271.2,275.97,276.0,135650.0,37315139.1,0.07,3.28,1.66,68.05
2025-06-26,GLH,266.9,287.0,266.9,275.78,276.5,416558.0,117428289.1,1.27,2.69,1.25,70.81
2025-06-25,GLH,258.1,276.0,258.1,272.33,275.0,149769.0,40287155.9,3.42,1.92,0.89,71.12
2025-06-24,GLH,260.0,268.0,260.0,263.33,263.9,84065.0,22280201.8,1.04,1.26,0.63,67.07
2025-06-23,GLH,257.8,265.9,256.5,260.62,262.0,68893.0,17953654.7,-0.92,1.32,0.47,59.57
2025-06-22,GLH,275.0,275.0,261.7,263.05,264.5,133391.0,35585355.1,-3.55,1.64,0.26,53.43
2025-06-19,GLH,272.6,280.0,271.0,272.73,271.0,327911.0,90278007.0,2.04,1.79,-0.08,64.39
2025-06-18,GLH,263.1,268.9,263.1,267.29,268.9,124962.0,33334222.1,1.55,0.96,-0.55,64.11
2025-06-17,GLH,270.0,270.0,261.5,263.21,263.2,63928.0,16845313.2,-1.7,0.45,-0.93,61.01
2025-06-16,GLH,270.0,274.0,263.0,267.77,268.0,229828.0,61703423.3,1.1,0.2,-1.27,63.21
2025-06-15,GLH,265.0,268.0,263.0,264.86,266.0,104404.0,27692464.7,0.09,-0.58,-1.64,58.16
2025-06-12,GLH,261.9,272.9,258.2,264.62,264.9,231175.0,61691610.6,2.3,-1.27,-1.9,52.61
2025-06-11,GLH,259.8,261.0,253.0,258.66,259.0,94104.0,24179507.5,-0.21,-2.12,-2.06,39.3
2025-06-10,GLH,259.0,262.0,255.0,259.2,260.0,78672.0,20447190.0,1.04,-2.55,-2.05,46.43
2025-06-09,GLH,256.2,259.2,250.0,256.52,257.5,100014.0,25630369.5,2.1,-3.13,-1.92,42.91
2025-06-08,GLH,252.0,256.0,245.1,251.24,251.5,71796.0,18150769.5,1.65,-3.55,-1.62,38.66
2025-06-05,GLH,250.0,250.0,244.0,247.15,246.1,86151.0,21197783.2,0.68,-3.49,-1.14,36.21
2025-06-04,GLH,251.0,253.9,245.0,245.49,245.2,88112.0,21813044.8,-1.89,-2.95,-0.55,25.84
2025-06-03,GLH,255.0,259.8,249.0,250.23,251.0,110545.0,27840040.4,-3.35,-2.06,0.05,31.26
2025-06-02,GLH,262.9,264.0,256.1,258.9,258.7,71291.0,18551478.6,0.44,-1.36,0.58,29.21
2025-05-28,GLH,247.7,260.0,247.7,257.77,256.0,70908.0,18182727.9,1.99,-1.34,1.06,36.19
2025-05-27,GLH,252.0,258.0,247.0,252.73,253.0,122661.0,30916002.1,-0.01,-1.17,1.66,36.55
2025-05-26,GLH,259.0,265.9,251.1,252.75,251.1,97867.0,25047859.3,-1.13,-0.43,2.37,31.94
2025-05-25,GLH,252.4,267.0,250.0,255.65,259.0,121824.0,30959658.5,-0.73,0.52,3.07,42.92
2025-05-22,GLH,266.0,267.0,255.0,257.54,255.0,113843.0,29516945.2,-1.72,1.43,3.71,46.74
2025-05-21,GLH,274.8,280.2,261.0,262.06,264.5,359478.0,96313698.8,-2.76,2.38,4.28,46.83
2025-05-20,GLH,258.1,273.0,258.1,269.49,270.0,166949.0,44021849.9,2.38,3.09,4.76,44.31
2025-05-19,GLH,259.0,274.0,258.5,263.22,261.5,161832.0,43024316.1,-0.4,3.2,5.17,40.49
2025-05-18,GLH,257.8,266.8,257.8,264.28,263.9,95324.0,25023028.5,0.57,3.93,5.67,46.53
2025-05-15,GLH,258.0,264.8,256.0,262.79,260.7,96366.0,25034091.1,0.82,4.71,6.1,45.96
2025-05-14,GLH,270.1,280.0,258.0,260.65,261.0,128356.0,34202889.6,-5.41,5.77,6.45,44.17
2025-05-13,GLH,278.2,278.2,269.0,275.55,272.0,224731.0,61487290.0,1.01,7.27,6.61,58.22
2025-05-11,GLH,281.0,294.4,271.7,272.8,273.9,312715.0,88754092.6,-4.52,7.55,6.45,62.81
2025-05-08,GLH,283.0,289.5,272.5,285.7,282.0,300705.0,85189466.9,2.95,8.09,6.18,66.28
2025-05-07,GLH,276.0,280.0,268.9,277.52,276.4,243801.0,67322278.6,2.0,7.34,5.7,64.63
2025-05-06,GLH,276.9,279.9,270.0,272.07,273.8,159266.0,43853200.6,-3.68,7.12,5.29,64.85
2025-05-05,GLH,263.5,287.0,263.0,282.47,270.0,148762.0,40412886.3,5.07,7.28,4.83,73.45
2025-05-04,GLH,269.0,272.0,264.0,268.83,268.0,126309.0,33813898.6,1.9,6.32,4.22,68.4
2025-04-30,GLH,264.2,272.3,262.1,263.81,264.0,241540.0,64622066.4,-1.61,6.39,3.69,66.62
2025-04-29,GLH,275.5,284.0,263.0,268.14,265.0,224238.0,61594983.6,-4.59,6.9,3.02,70.51
2025-04-28,GLH,276.0,287.1,275.5,281.04,279.0,229764.0,64389125.8,-0.12,7.01,2.05,83.6
2025-04-27,GLH,266.2,282.2,266.2,281.38,281.7,306366.0,85261311.3,3.64,5.73,0.81,81.77
2025-04-24,GLH,265.7,273.0,262.1,271.51,271.0,123948.0,33259050.4,0.14,3.99,-0.43,76.59
2025-04-23,GLH,273.0,276.1,263.1,271.12,271.8,225368.0,60858219.8,-0.54,2.7,-1.53,74.22
2025-04-22,GLH,264.0,278.0,262.9,272.6,273.3,291016.0,79134601.8,5.3,1.07,-2.59,70.32
2025-04-21,GLH,240.0,267.3,240.0,258.89,266.5,175145.0,44734990.8,6.26,-1.18,-3.5,64.31
2025-04-20,GLH,250.9,252.0,241.5,243.64,241.5,32088.0,7929077.5,-2.77,-2.65,-4.08,55.56
2025-04-17,GLH,247.0,253.8,246.0,250.57,250.0,58754.0,14723279.0,1.28,-2.92,-4.44,70.21
2025-04-16,GLH,238.1,253.9,238.1,247.41,248.0,42619.0,10376276.2,2.52,-3.94,-4.82,55.1
2025-04-15,GLH,237.0,243.0,236.0,241.32,240.1,27537.0,6614652.0,2.01,-4.86,-5.04,51.45
2025-04-13,GLH,237.5,239.0,235.1,236.57,237.0,15795.0,3747368.1,-0.39,-5.34,-5.08,37.29
2025-04-10,GLH,234.4,243.1,234.4,237.5,237.0,19681.0,4709035.0,0.2,-5.39,-5.02,34.4
2025-04-09,GLH,237.0,241.0,235.0,237.02,237.0,26657.0,6340658.8,0.13,-5.47,-4.93,33.0
2025-04-08,GLH,238.0,239.9,230.1,236.72,237.0,46843.0,10945557.9,-0.38,-5.45,-4.79,39.67
2025-04-07,GLH,240.2,240.2,237.0,237.63,237.5,15125.0,3601119.7,-0.75,-5.31,-4.63,39.16
2025-04-03,GLH,241.1,247.1,236.2,239.42,238.5,57977.0,13965455.7,-0.6,-5.14,-4.46,38.35
2025-04-02,GLH,239.4,247.9,239.4,240.87,242.0,35335.0,8587001.1,-0.7,-5.04,-4.29,39.64
2025-04-01,GLH,244.0,249.9,242.0,242.57,243.0,38116.0,9315583.2,-1.92,-4.99,-4.1,37.85
2025-03-30,GLH,244.0,253.0,243.1,247.32,247.0,70104.0,17393016.2,1.33,-5.02,-3.88,35.2
2025-03-27,GLH,241.0,244.9,238.1,244.08,244.7,31230.0,7547637.6,2.12,-5.47,-3.59,28.07
2025-03-26,GLH,231.0,241.0,231.0,239.02,240.0,23433.0,5593711.8,1.75,-5.63,-3.13,20.44
2025-03-25,GLH,240.0,241.5,234.5,234.92,235.0,47970.0,11358993.5,-3.31,-5.24,-2.5,22.2
2025-03-24,GLH,242.9,246.0,239.8,242.96,242.0,59947.0,14541910.1,1.17,-4.26,-1.81,24.99
2025-03-23,GLH,246.0,248.0,239.0,240.15,240.0,42544.0,10305627.7,-2.96,-3.75,-1.2,18.29
2025-03-20,GLH,252.0,255.0,247.0,247.47,247.1,31441.0,7822168.4,-1.8,-2.77,-0.56,31.99
2025-03-19,GLH,251.0,256.0,248.0,252.0,527.5640174486648,30977.0,7765401.1,-0.4,-2.22,-0.01,44.96
2025-03-18,GLH,250.0,256.9,250.0,253.0,527.5640174486648,47251.0,11963885.4,2.22,-1.95,0.54,42.98
2025-03-17,GLH,248.5,253.7,247.5,247.5,527.5640174486648,47944.0,11980841.0,-0.64,-1.67,1.16,45.02
2025-03-16,GLH,255.0,256.9,249.0,249.1,527.5640174486648,49559.0,12478869.5,-1.15,-0.73,1.87,45.38
2025-03-12,GLH,255.5,255.5,249.0,252.0,527.5640174486648,59000.0,14856965.3,0.08,0.31,2.52,44.78
2025-03-11,GLH,255.1,259.9,249.0,251.8,527.5640174486648,65641.0,16638219.6,-1.64,1.34,3.07,43.15
2025-03-10,GLH,266.2,268.0,255.2,256.0,527.5640174486648,86288.0,22367558.4,-3.36,2.66,3.5,45.9
2025-03-09,GLH,275.1,275.1,260.0,264.9,527.5640174486648,108177.0,28707641.8,-2.5,3.87,3.72,53.56
2025-03-06,GLH,279.0,279.0,269.5,271.7,527.5640174486648,76483.0,20791552.9,-1.38,4.46,3.68,53.56
2025-03-05,GLH,271.0,278.0,266.0,275.5,527.5640174486648,134099.0,36750419.0,2.04,4.45,3.48,58.02
2025-03-04,GLH,276.0,280.2,269.0,270.0,527.5640174486648,123894.0,34165263.4,-0.37,3.99,3.24,58.33
2025-03-03,GLH,280.0,284.0,271.0,271.0,527.5640174486648,100971.0,27849800.1,-2.87,3.91,3.05,59.23
2025-03-02,GLH,274.0,280.0,270.1,279.0,527.5640174486648,137194.0,37817732.5,3.3,3.64,2.84,62.1
2025-02-27,GLH,262.1,272.0,258.5,270.1,527.5640174486648,221917.0,58746430.7,4.29,2.43,2.63,51.84
2025-02-25,GLH,262.6,267.0,256.0,259.0,527.5640174486648,64292.0,16723605.5,-1.6,1.75,2.69,46.91
2025-02-24,GLH,259.1,265.0,255.1,263.2,527.5640174486648,75470.0,19731883.0,3.22,2.0,2.92,49.19
2025-02-23,GLH,251.0,259.0,247.5,255.0,527.5640174486648,46602.0,11844695.1,-0.39,1.86,3.15,34.85
2025-02-20,GLH,259.0,260.0,255.0,256.0,527.5640174486648,54517.0,14039354.1,-1.5,2.48,3.47,43.16
2025-02-18,GLH,266.7,266.7,256.3,259.9,527.5640174486648,63629.0,16548696.0,-0.99,3.14,3.72,53.51
2025-02-17,GLH,264.0,269.0,261.0,262.5,527.5640174486648,68046.0,17977863.2,0.15,3.54,3.87,57.12
2025-02-16,GLH,260.0,271.0,258.0,262.1,527.5640174486648,85247.0,22502613.7,0.77,3.73,3.95,58.38
2025-02-13,GLH,272.2,272.2,260.0,260.1,527.5640174486648,56740.0,14897719.4,-2.55,3.96,4.0,54.3
2025-02-12,GLH,268.0,268.3,263.0,266.9,527.5640174486648,93952.0,24942419.1,0.72,4.41,4.01,63.89
2025-02-11,GLH,257.1,266.3,257.1,265.0,527.5640174486648,86828.0,22822640.5,2.32,4.22,3.91,56.53
2025-02-10,GLH,262.0,263.9,256.5,259.0,527.5640174486648,80652.0,20902310.31,0.0,4.1,3.84,60.58
2025-02-09,GLH,264.0,269.2,258.79,259.0,527.5640174486648,59266.0,15490205.09,-1.89,4.51,3.77,59.08
2025-02-06,GLH,262.7,273.2,262.1,264.0,527.5640174486648,91867.0,24523759.4,-1.49,4.97,3.59,65.62
2025-02-05,GLH,262.2,272.0,262.2,268.0,527.5640174486648,108159.0,29011708.7,2.21,4.97,3.24,71.17
2025-02-04,GLH,261.1,268.0,260.0,262.2,527.5640174486648,62714.0,16527346.2,-0.68,4.49,2.81,67.48
2025-02-03,GLH,270.0,271.7,261.0,264.0,527.5640174486648,97253.0,25813190.8,-1.86,4.4,2.39,63.36
2025-02-02,GLH,263.1,272.0,263.1,269.0,527.5640174486648,134645.0,36085940.3,2.28,4.04,1.89,68.6
2025-01-28,GLH,261.0,265.0,256.0,263.0,527.5640174486648,120924.0,31510529.8,2.69,3.02,1.35,60.85
